Version,CRT_sum,Estimate,NFC,NFC_Ra,NFC_Re,HeuristicsBiases,CRTEst_Calibration,CRTNFCA_Calibration,HBNFCA_Calibration,HBCRT_Calibration,Paranormal_Belief,CRT_split,CRT_four,HB_split,NFC_split,PB_split,Estimate_split,Groups_CRT,Groups_CRTHB,ZCRT_sum,ZEstimate,CRTxEstimate,ZHeuristicsBiases,ZParanormal_Belief,ZNFC,ZNFC_Ra,ZNFC_Re,CRTNFC_Calibration,HBNFC_Calibration,CRTEstimate_Calibration,CRT_POMP,CRT_Toplak,CRT_Thomson,ExtraordinaryLifeForms,Precognition,Psi,Religious,Spiritualism,Superstition,Witchcraft,Random,Age,Sex,StartDate,EndDate,Finished,CRTInst,CRT2_1,CRT2_2,CRT2_3,CRT2_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,H_B_Inst,CausalBR1,CausalBR2,SS_Hospita,SS_Squash,Regr2Mean,GF1_Slot,GF2_Coin,CF_Linda_1,CF_Linda_2,CF_Linda_3,CF_Linda_4,CF_Linda_5,CF_Linda_6,CF_Linda_7,CF_Linda_8,Covary1,Covary2,Methodolog,Bayes1,Bayes2,DenNeglect,ProbMatch,SunkCost1,SunkCost2,OCBias_D,OCBias_C1,OCBias_c2,RI_Inst,RI_1,RI_2,RI_3,RI_4,RI_5,RI_6,RI_7,RI_8,RI_9,RI_10,RI_11,RI_12,RI_13,RI_14,RI_15,RI_16,RI_17,RI_18,RI_19,RI_20,English,PB_1,PB_2,PB_3,PB_4,PB_5,PB_6,PB_7,PB_8,PB_9,PB_10,PB_11,PB_12,PB_13,PB_14,PB_15,PB_16,PB_17,PB_18,PB_19,PB_20,PB_21,PB_22,PB_23,PB_24,PB_25,PB_26,PB_RT_1,PB_RT_2,PB_RT_3,PB_RT_4,Debrief,CRT_ACC_1,CRT_ACC_2,CRT_ACC_3,CRT_ACC_4,CRT_ACC_5,CRT_ACC_6,CRT_ACC_7,CRT_ACC_8,CausalBR_ACC,SampleSize_ACC_1,SampleSize_ACC_2,Regr2Mean_ACC,GamblerFallacy_ACC_1,GamblerFallacy_ACC_2,ConjunctionFallacy_ACC_1,ConjunctionFallacy_ACC_2,ConjunctionFallacy_ACC,Covariation_ACC,MethodReasoning_ACC,Bayesian_ACC,DenNeglect_ACC,ProbMatch_ACC,SunkCost_ACC,OutcomeBias_ACC,RIb_1,RIb_2,RIb_3,RIb_4,RIb_5,RIb_6,RIb_7,RIb_8,RIb_9,RIb_10,RIb_11,RIb_12,RIb_13,RIb_14,RIb_15,RIb_16,RIb_17,RIb_18,RIb_19,RIb_20,P.RI_1,P.RI_3,P.RI_5,P.RI_6,P.RI_7,P.RI_10,P.RI_11,P.RI_15,P.RI_18,P.RI_20,P.RI_2,P.RI_4,P.RI_8,P.RI_9,P.RI_12,P.RI_13,P.RI_14,P.RI_16,P.RI_17,P.RI_19,P.PB_1,P.PB_2,P.PB_3,P.PB_4,P.PB_5,P.PB_6,P.PB_7,P.PB_8,P.PB_9,P.PB_10,P.PB_11,P.PB_12,P.PB_13,P.PB_14,P.PB_15,P.PB_16,P.PB_17,P.PB_18,P.PB_19,P.PB_20,P.PB_21,P.PB_22,P.PB_23,P.PB_24,P.PB_25,P.PB_26,PBNFC_Calibration,CRTNFC_Calibration2,CRTEst_nonZ,CRTEst_Z,Estimate_POMP,HB_POMP,HnB_four,NFC_four,HBNFCE_Calibration,CRTNFCE_Calibration
1,1,3,70,92.5,47.5,.375,-2,-2.69760202064346,-1.9212212980191,.776380722624362,58.2417582417582,1,1,1,1,2,1,1,1,-1.44232443725766,-1.64220154665167,2.36858742163803,-.665943714633295,1.32194619748612,.0867101596306113,1.25527758338581,-.86078392374752,-1.52903459688827,-.752653874263907,.199877109394016,12.5,0,1,57.1428571428571,57.1428571428571,57.1428571428571,78.5714285714286,57.1428571428571,38.0952380952381,57.1428571428571,2,30,1,5/31/2016,5/31/2016,1,1,5,15,10,2,1,7,3,18,1,1,2,1,1,3,1,3,6,5,1,4,3,8,7,2,1,8,4,25,70,1,3,2,2,1,1,2,1,2,1,4,1,5,1,1,1,1,3,3,1,4,5,1,4,4,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,1,3.176,29.748,30.685,32,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,4,5,4,5,1,1,5,5,5,3,3,5,4,5,1,4,4,2,5,5,75,75,0,0,100,50,50,0,25,100,100,100,100,100,100,75,100,75,75,100,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,57.1428571428571,85.7142857142857,85.7142857142857,85.7142857142857,0,1.2263872916596,-57.5,-2,.199877109394016,37.5,37.5,1,2,.194840209114225,-.581540513510137
1,1,3,88.75,90,87.5,.4375,-2,-2.56144428743462,-1.45621376639992,1.1052305210347,3.84615384615385,1,1,1,2,1,1,2,2,-1.44232443725766,-1.64220154665167,2.36858742163803,-.337093916222957,-.890436052892223,1.10400951408293,1.11911985017696,.908785438711589,-2.54633395134058,-1.44110343030588,.199877109394016,12.5,0,1,0,0,0,0,0,33.3333333333333,0,2,28,1,5/31/2016,5/31/2016,1,1,36,30,10,2,1,8,1,12,1,1,2,1,1,2,4,3,4,5,2,1,3,6,7,8,1,7,3,25,80,1,4,2,2,1,1,4,1,1,1,4,1,1,5,1,1,1,4,1,1,4,5,4,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1.059,23.347,23.998,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,4,4,4,4,4,100,75,100,100,100,75,100,75,75,75,100,100,100,100,100,75,100,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1.98616285031301,-76.25,-2,.199877109394016,37.5,43.75,2,4,-1.24587935493455,-2.35110987596925
2,2,3,23.75,35,12.5,.25,-1,.939506452723014,.552706968963636,-.386799483759378,6.85714285714286,1,1,1,1,1,1,1,1,-.936843827694593,-1.64220154665167,1.53848638281113,-1.32364331145397,-.767972873780371,-2.42262824801843,-1.87635028041761,-2.40915711589924,1.48578442032384,1.09898493656446,.70535771895708,25,2,0,0,0,0,19.047619047619,14.2857142857143,19.047619047619,0,2,59,2,6/20/2016,6/20/2016,1,1,6,30,20,3,1,7,2,3,1,1,2,1,1,4,1,3,6,2,3,5,1,8,4,7,1,8,3,25,10,2,3,1,2,1,2,3,1,5,5,2,4,5,1,5,5,3,1,4,4,2,3,2,3,3,4,4,2,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,3,1, ,3,3,5.555,58.117,59.971,26,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,1,3,1,2,2,2,3,2,3,3,2,4,2,0,25,0,0,0,0,25,25,25,25,0,25,0,50,25,25,50,50,50,75,0,0,28.5714285714286,0,0,0,0,0,28.5714285714286,0,0,0,0,28.5714285714286,0,0,0,0,0,0,0,28.5714285714286,0, ,28.5714285714286,28.5714285714286,1.60354901965897,1.25,-1,.70535771895708,37.5,25,1,1,1.08551380444527,1.47231328820465
2,2,3,33.75,35,32.5,.3125,-1,.939506452723014,.881556767373974,-.0579496853490399,13.7142857142857,1,1,1,1,1,1,1,1,-.936843827694593,-1.64220154665167,1.53848638281113,-.994793513043633,-.48907862645995,-1.88006859231053,-1.87635028041761,-1.52437243466969,.943224764615936,.885275079266896,.70535771895708,25,0,2,0,0,0,85.7142857142857,0,0,0,2,40,2,6/20/2016,6/20/2016,1,1,1,1,0,2,1,8,3,27,1,1,1,3,1,2,0,3,8,7,1,2,3,6,5,4,1,7,2,50,50,1,4,1,2,1,2,1,1,4,4,3,4,4,2,4,2,4,2,2,4,2,2,2,3,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,7,7,7,7,1,4.283,47.375,48.352,29,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,2,2,3,2,2,2,2,4,2,2,4,2,2,2,2,3,3,2,2,2,25,50,25,25,25,25,75,25,25,25,25,25,75,25,25,25,25,50,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0,1.34902039146245,-8.75,-1,.70535771895708,37.5,31.25,1,1,.529578921626053,.587528606975093
1,2,3,53.9473684210526,52.5,55.5555555555556,.4375,-1,-.013597679738894,.586152231732742,.599749911471636,71.4285714285714,1,1,1,1,2,1,1,1,-.936843827694593,-1.64220154665167,1.53848638281113,-.337093916222957,1.85828128848693,-.784240866637335,-.923246147955699,-.50441231603006,-.152602961057258,.447146950414377,.70535771895708,25,0,2,66.6666666666667,78.5714285714286,71.4285714285714,82.1428571428571,67.8571428571429,80.952380952381,53.5714285714286,2,29,1,5/31/2016,5/31/2016,1,1,6,30,4,2,2,7,3,9,1,1,2,1,2,2,5,2,2,1,3,4,5,6,7,8,1,8,2,20,30,1,3,1,1,1,2,1,1,3,2,4,3,3,4,3,3,5,3,3,4,2,4,4,4,4,4,4, ,1,6,5,5,4,5,4,4,6,5,8,8,6,5,8,5,5,5,8,5,8,8,5,6,8,8,6,1.323,21.371,24.848,27,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,3,4,4,3,3,4,3,3,1,3,3,2,2,4,4,4,4,2,4, ,50,75,50,75,50,50,50,75,25, ,75,50,50,0,25,25,75,75,75,75,71.4285714285714,57.1428571428571,57.1428571428571,42.8571428571429,57.1428571428571,42.8571428571429,42.8571428571429,71.4285714285714,57.1428571428571,100,100,71.4285714285714,57.1428571428571,100,57.1428571428571,57.1428571428571,57.1428571428571,100,57.1428571428571,100,100,57.1428571428571,71.4285714285714,100,100,71.4285714285714,2.61900647230603,-28.9473684210526,-1,.70535771895708,37.5,43.75,2,1,.167318399807103,-.432431511664533
2,2,3,85,80,90,.5,-1,-1.51133274503618,-.582733035154205,.928599709881973,9.89010989010989,1,1,1,2,1,1,2,2,-.936843827694593,-1.64220154665167,1.53848638281113,-.00824411781261961,-.644615802850185,.900549643192462,.574488917341585,1.01938352386528,-1.83739347088706,-.908793761005082,.70535771895708,25,2,0,0,0,0,64.2857142857143,0,0,0,2,50,2,6/20/2016,6/20/2016,1,1,3,15,20,3,1,7,1,60,1,1,3,3,1,3,1,2,4,6,3,5,7,1,8,2,1,1,3,80,50,2,2,1,1,1,3,2,1,1,1,5,1,1,5,5,5,1,5,1,4,4,5,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,2.693,59.518,71.932,29,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,5,5,5,5,5,5,1,1,5,5,5,2,4,5,5,5,5,5,5,5,100,100,100,100,0,100,100,100,100,100,100,100,0,100,25,75,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7142857142857,85.7142857142857,85.7142857142857,0,-1.54030902195211,-60,-1,.70535771895708,37.5,50,2,4,-1.0276276416779,-1.95622735155988
2,1,2, ,5,0,.4375,-1,2.06791864166608,3.17314916270078,1.1052305210347,13.1868131868132,1,1,1, ,1,1,1,1,-1.44232443725766,-2.26999384195237,3.2740675906723,-.337093916222957,-.510532030099982, ,-3.51024307892374,-2.96214754166771, , ,.827669404694712,12.5,1,0,0,0,0,85.7142857142857,0,0,0,2,50,2,6/20/2016,6/20/2016,1,1,2,30,0,3,1,7,1,27,1,1,4,3,1,5,1,3,4,7,1,2,3,8,6,5,1,7,4,25,75,1,6,2,2,1,3,3,1,5,5,1,5,5,1,5,5,5,1,5,5,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,6.837,86.235,88.067,32,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1, , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0,2.99451347381286,10,-1,.827669404694712,25,43.75,2, ,2.62505362544475,1.51982310441006
2,1,2,41.25,52.5,30,.4375,-1,-.519078289301958,.586152231732742,1.1052305210347,78.5714285714286,1,1,1,1,2,1,1,1,-1.44232443725766,-2.26999384195237,3.2740675906723,-.337093916222957,2.1487961294457,-1.4731488505296,-.923246147955699,-1.63497051982338,.0308244132719464,1.13605493430665,.827669404694712,12.5,0,1,23.8095238095238,75,78.5714285714286,89.2857142857143,85.7142857142857,95.2380952380952,92.8571428571429,2,37,2,6/20/2016,6/20/2016,1,1,9,30,0,2,1,7,3,9,1,1,2,3,1,3,1,3,6,3,1,5,4,7,8,2,1,10,4,25,25,1,4,1,2,1,2,2,1,5,4,4,3,5,3,4,3,4,2,4,3,3,3,3,4,4,5,4,3,1,6,6,6,1,4,6,8,8,8,1,5,8,8,7,6,6,8,6,8,8,8,7,8,7,7,8,6.845,48.212,48.957,27,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,4,3,1,3,2,3,2,2,2,3,3,3,3,4,4,1,4,3,0,75,0,50,25,25,25,50,0,50,25,50,50,25,50,50,50,75,75,75,71.4285714285714,71.4285714285714,71.4285714285714,0,42.8571428571429,71.4285714285714,100,100,100,0,57.1428571428571,100,100,85.7142857142857,71.4285714285714,71.4285714285714,100,71.4285714285714,100,100,100,85.7142857142857,100,85.7142857142857,85.7142857142857,100,3.5868279907304,-28.75,-1,.827669404694712,25,43.75,2,1,1.29787660360042,.192646082565723
2,1,2,72.5,62.5,82.5,.4375,-1,-1.06370922213733,.0415212988973656,1.1052305210347,59.8901098901099,1,1,1,2,2,1,2,2,-1.44232443725766,-2.26999384195237,3.2740675906723,-.337093916222957,1.38898808386122,.222350073557586,-.378615215120323,.687589268404201,-1.66467451081524,-.559443989780544,.827669404694712,12.5,0,1,57.1428571428571,42.8571428571429,75,85.7142857142857,78.5714285714286,0,64.2857142857143,2,57,2,6/20/2016,6/20/2016,1,1,2,15,40,2,1,8,1,9,1,1,3,2,1,3,1,2,7,6,1,4,3,5,8,2,1,5,3,10,30,1,1,1,2,1,2,3,1,1,4,4,1,1,2,1,1,4,4,1,5,4,4,4,4,4,1,4,4,1,5,6,7,5,1,7,5,1,5,5,1,7,6,1,7,5,7,6,5,7,7,7,7,7,7,1,5.092,80.983,84.16,34,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,5,2,4,5,5,2,5,5,2,4,5,1,4,4,4,4,4,5,4,4,100,75,100,25,100,75,100,75,100,75,25,100,100,25,0,75,75,75,75,75,57.1428571428571,71.4285714285714,85.7142857142857,57.1428571428571,0,85.7142857142857,57.1428571428571,0,57.1428571428571,57.1428571428571,0,85.7142857142857,71.4285714285714,0,85.7142857142857,57.1428571428571,85.7142857142857,71.4285714285714,57.1428571428571,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0,1.16007345915547,-60,-1,.827669404694712,25,43.75,2,3,-1.02468318462716,-2.12991370566186
2,0,1,94.4444444444444,94.4444444444444,94.4444444444444,.3125,-1,-3.30898308936896,-2.35597155559187,.953011533777087,54.3956043956044,1,1,1,2,2,1,2,2,-1.94780504682072,-2.89778613725306,5.64432246274864,-.994793513043633,1.16551512927755,1.41296709580548,1.36117804254824,1.2160023419163,-3.3607721426262,-2.40776060884911,.949981090432344,0,0,0,38.0952380952381,64.2857142857143,57.1428571428571,50,71.4285714285714,33.3333333333333,57.1428571428571,2,30,1,6/20/2016,6/20/2016,1,1,2,30,10,2,1,7,1,90,1,1,2,3,2,5,1,3,6,5,1,3,2,8,7,4,1,6,2,55,60,2,3,1,1,1,4,5,1,1,1,5,1, ,5,1,1,1,5,1,1,5,5,5,5, ,3,3,5,1,1,1,5,5,5,8,8,5,5,1,8,5,5,1,6,5,4,6,6,8,5,5,4,5,4,4,3.828,27.581,28.812,17,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,5,5,5,5, ,5,5,5,5,5,5,5,5,5,5,5, ,3,3,5,100,100, ,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100, ,50,0,0,57.1428571428571,57.1428571428571,57.1428571428571,100,100,57.1428571428571,57.1428571428571,0,100,57.1428571428571,57.1428571428571,0,71.4285714285714,57.1428571428571,42.8571428571429,71.4285714285714,71.4285714285714,100,57.1428571428571,57.1428571428571,42.8571428571429,57.1428571428571,42.8571428571429,42.8571428571429,-.233966361145934,-94.4444444444444,-1,.949981090432344,12.5,31.25,1,4,-2.21079585495993,-3.16380738873702
1,2,2,43.75,50,37.5,.4375,0,.12256005346995,.722309964941586,.599749911471636,85.1648351648351,1,1,1,1,2,1,1,1,-.936843827694593,-2.26999384195237,2.12662971973781,-.337093916222957,2.41696367494611,-1.33750893660263,-1.05940388116454,-1.3031762643623,.400665108908035,1.00041502037967,1.33315001425778,25,0,2,80.952380952381,85.7142857142857,78.5714285714286,85.7142857142857,92.8571428571429,76.1904761904762,92.8571428571429,2,34,2,5/31/2016,5/31/2016,1,1,3,10,10,1,2,8,1,9,1,1,2,3,1,2,1,2,3,7,1,4,2,5,6,8,1,8,3,10,5,1,2,1,1,1,3,6,1,3,3,3,4,2,2,4,3,2,2,5,4,4,2,2,4,4,3,2,3,1,8,8,8,6,6,6,6,6,8,8,8,6,8,5,6,6,6,6,8,8,8,6,8,6,8,8,.7,20.837,21.504,30,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,3,3,3,2,4,2,2,3,4,2,1,2,4,2,2,4,4,3,2,3,50,50,75,25,25,25,0,25,50,50,50,25,50,75,25,75,25,75,75,25,100,100,100,71.4285714285714,71.4285714285714,71.4285714285714,71.4285714285714,71.4285714285714,100,100,100,71.4285714285714,100,57.1428571428571,71.4285714285714,71.4285714285714,71.4285714285714,71.4285714285714,100,100,100,71.4285714285714,100,71.4285714285714,100,100,3.72163981735156,-18.75,0,1.33315001425778,25,43.75,2,1,.96608234813934,.366332436667704
1,2,2,57.5,55,60,.375,0,-.149755412947738,.12114470011356,.270900113061298,6.59340659340659,1,1,1,1,1,1,1,1,-.936843827694593,-2.26999384195237,2.12662971973781,-.665943714633295,-.778699575600387,-.591489410004265,-.787088414746855,-.307793497979048,-.345354417690328,-.0744543046290306,1.33315001425778,25,1,1,19.047619047619,0,0,28.5714285714286,0,0,0,2,23,2,5/31/2016,5/31/2016,1,1,9,31,0,3,1,8,1,27,1,1,3,2,1,5,1,1,7,8,2,3,4,6,5,1,1,5,3,35,60,1,6,2,2,1,4,5,1,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,1,5,3,1,4.713,38.352,42.62,34,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,4,75,75,50,75,50,50,50,50,50,75,50,50,50,50,50,50,50,75,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,0,0,0,0,0,28.5714285714286,0,57.1428571428571,28.5714285714286,0,-.207479887030727,-32.5,0,1.33315001425778,25,37.5,1,2,-.358150216654247,-.629050329715545
2,2,2,60.5263157894737,52.7777777777778,67.5,.375,0,-.028726316762099,.242173796299199,.270900113061298,4.3956043956044,1,1,1,1,1,1,1,1,-.936843827694593,-2.26999384195237,2.12662971973781,-.665943714633295,-.868088757433856,-.427293724724242,-.908117510932494,.0240007574820348,-.509550102970351,-.238649989909053,1.33315001425778,25,0,2,19.047619047619,0,0,14.2857142857143,0,0,0,2,28,1,6/20/2016,6/20/2016,1,1,2,15,0,2,1,8,3,3,1,1,1,3,2,2,1,2,6,4,2,5,1,7,8,3,1,6,1,25,70,2,3,2,2,1,2,2,1,2,2,4,4,2,3,3,3,3,3,2,2,3,3,3,2, ,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,2.59,119.069,119.84,28,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,4,4,4,2,4,3,3,3,3,3,4,4,3,3,3,2, ,5,4,4,75,75,75,50,50,50,75,50,100,75,75,25,50,50,75,50,50,25, ,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,0,0,0,0,0,0,0,57.1428571428571,0,0,-.458299675928533,-35.5263157894737,0,1.33315001425778,25,37.5,1,2,-.68994447211533,-.960844585176628
2,2,2,61.25,72.5,50,.25,0,-1.10285954540965,-1.48965902916902,-.386799483759378,4.3956043956044,1,1,1,1,1,1,1,1,-.936843827694593,-2.26999384195237,2.12662971973781,-1.32364331145397,-.868088757433856,-.388029539113802,.166015717715053,-.750185838593825,-.548814288580791,-.935613772340169,1.33315001425778,25,1,1,19.047619047619,0,0,0,0,19.047619047619,0,2,23,1,6/20/2016,6/20/2016,1,1,24,30,30,3,1,8,1,9,1,1,1,3,1,4,5,3,4,2,1,5,3,6,7,8,1,9,3,50,50,2,3,1,2,1,2,6,1,3,3,3,2,4,2,4,2,1,2,3,2,3,4,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,2.042,36.753,38.279,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,4,2,2,2,4,5,2,3,4,3,4,4,4,4,5,4,4,50,50,25,25,25,25,50,75,100,75,50,75,75,100,75,50,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1428571428571,0,57.1428571428571,0,0,0,0,0,0,0,0,0,0,-.496902647183048,-36.25,0,1.33315001425778,25,25,1,2,-.573457472860145,-.186657989100768
1,2,2,72.5,75,70,.1875,0,-1.23901727861849,-1.95466656078821,-.715649282169715,0,1,1,1,2,1,1,2,2,-.936843827694593,-2.26999384195237,2.12662971973781,-1.65249310986431,-1.04686712110079,.222350073557586,.302173450923897,.134598842635729,-1.15919390125218,-1.8748431834219,1.33315001425778,25,1,1,0,0,0,0,0,0,0,2,35,2,5/31/2016,5/31/2016,1,1,9,31,20,2,1,8,1,9,1,1,3,3,1,4,0,3,3,2,1,4,5,7,8,6,1,8,4,25,70,2,1,1,2,1,3,4,1,2,4,4,2,2,3,1,3,2,3,2,1,5,5,3,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.246,29.27,30.927,26,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,4,4,4,3,5,3,4,3,4,5,5,5,3,4,4,4,4,4,75,75,75,50,100,50,75,50,75,75,25,75,50,75,100,100,100,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27578174580654,-47.5,0,1.33315001425778,25,18.75,1,3,-1.78709195250004,-1.07144267033032
1,2,1,89.4736842105263,100,77.7777777777778,.3125,1,-2.60059461070693,-2.65854429605597,-.0579496853490399,40.6015037593985,1,1,1,2,2,1,2,2,-.936843827694593,-2.89778613725306,2.71477305666449,-.994793513043633,.604480395928019,1.14327369969337,1.66375078301234,.478681774225,-2.08011752738796,-2.138067212737,1.96094230955847,25,0,2,0,19.047619047619,50,85.7142857142857,28.5714285714286,0,50,2,26,1,5/31/2016,5/31/2016,1,1,2,15,70,2,2,7,3,9,1,1,1,3,2,4,7,3,2,6,5,1,3,7,8,4,1,8,1,50,50,1,2,2,2,1,2,6,1,1,1,5,1, ,1,1,1,1,5,1,1,5,5,1,5,5,1,5,5,1,1,5, , ,5,5,7, , ,1, ,7,1,1,5, ,1,5,5,1,1,7,7, ,7,1,4.352,114.344,115.052,22,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,5,5,5,5, ,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,100,100, ,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,57.1428571428571, , ,57.1428571428571,57.1428571428571,85.7142857142857, , ,0, ,85.7142857142857,0,0,57.1428571428571, ,0,57.1428571428571,57.1428571428571,0,0,85.7142857142857,85.7142857142857, ,85.7142857142857,0,-.529849372747279,-64.4736842105263,1,1.96094230955847,12.5,31.25,1,4,-1.47347528726863,-1.41552560191959
2,3,8,47.5,65,30,.3125,-5,-.188905736220051,-.752336031132154,-.563430294912104,14.2857142857143,1,2,1,1,1,2,1,1,-.431363218131529,1.49675992985181,-.645647180111198,-.994793513043633,-.465837439183248,-1.13404906571217,-.242457481911479,-1.63497051982338,.702685847580636,.139255552668532,-1.92812314798334,37.5,0,3,19.047619047619,0,0,35.7142857142857,42.8571428571429,0,0,2,24,1,6/20/2016,6/20/2016,1,1,12,30,10,2,2,8,3,9,1,1,4,1,1,2,0,3,5,2,1,3,4,7,8,6,1,7,2,25,60,1,2,2,2,1,2,3,1,4,3,3,3,4,2,4,3,2,2,4,3,3,5,2,4,4,4,4,3,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,5,1,7,1,1,5,1,4.658,61.353,62.672,34,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,3,3,3,2,2,2,3,4,2,2,3,3,5,2,4,4,2,4,3,25,50,25,25,25,25,25,25,25,50,50,50,50,75,50,50,100,75,75,75,0,0,57.1428571428571,0,0,0,0,0,57.1428571428571,0,0,0,0,0,0,57.1428571428571,0,0,0,57.1428571428571,0,85.7142857142857,0,0,57.1428571428571,0,.638805124903355,-10,-5,-1.92812314798334,100,31.25,1,1,.640177006779747,1.20360730169185
